AeroDyn airfoil file Created with QBlade CE v2.0.9.5_beta windows on 23.04.2026 at 10:38:02 Compatible with AeroDyn v13.0.
Polar "DU-06-W-200_Re2.000_M0.00_N9.0 360 M" on Foil "DU-06-W-200" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
   -52.000 -0.764943  1.022009  0.263133
   -51.000 -0.770931  0.993611  0.257347
   -50.000 -0.776361  0.964971  0.251590
   -49.000 -0.781255  0.936122  0.245869
   -48.000 -0.785638  0.907094  0.240195
   -47.000 -0.789541  0.877920  0.234576
   -46.000 -0.792999  0.848628  0.229023
   -45.000 -0.796054  0.819252  0.223546
   -44.000 -0.798752  0.789819  0.218157
   -43.000 -0.801151  0.760361  0.212869
   -42.000 -0.803315  0.730906  0.207693
   -41.000 -0.805319  0.701482  0.202646
   -40.000 -0.807249  0.672117  0.197742
   -39.000 -0.809207  0.642836  0.192999
   -38.000 -0.811308  0.613664  0.188438
   -37.000 -0.813690  0.584626  0.184079
   -36.000 -0.816507  0.555742  0.179949
   -35.000 -0.819945  0.527034  0.176076
   -34.000 -0.824214  0.498519  0.172492
   -33.000 -0.829560  0.470216  0.169233
   -32.000 -0.836268  0.442137  0.166343
   -31.000 -0.844663  0.414298  0.163868
   -30.000 -0.855121  0.386709  0.161864
   -29.000 -0.868064  0.359383  0.160392
   -28.000 -0.883962  0.332331  0.159518
   -27.000 -0.903327  0.305570  0.159316
   -26.000 -0.926694  0.279121  0.159860
   -25.000 -0.954584  0.253018  0.149136
   -24.000 -0.987449  0.227312  0.138412
   -23.000 -1.025573  0.202082  0.127688
   -22.000 -1.068933  0.177446  0.116964
   -21.000 -1.117000  0.153575  0.106240
   -20.000 -1.168503  0.130704  0.095516
   -19.000 -1.221181  0.109138  0.084792
   -18.000 -1.271606  0.089245  0.074068
   -17.000 -1.315213  0.071422  0.063344
   -16.000 -1.346665  0.056037  0.052620
   -15.000 -1.360621  0.043351  0.041896
   -14.000 -1.352774  0.033442  0.031172
   -13.000 -1.320837  0.026164  0.020448
   -12.000 -1.265048  0.021168  0.009724
   -11.000 -1.167700  0.014140 -0.001000
   -10.000 -1.068100  0.012350 -0.001900
    -9.000 -0.961200  0.011010 -0.002900
    -8.000 -0.849700  0.009930 -0.004100
    -7.000 -0.735300  0.009020 -0.005500
    -6.000 -0.618800  0.008290 -0.007100
    -5.000 -0.500800  0.007640 -0.008900
    -4.000 -0.381200  0.007070 -0.010900
    -3.000 -0.260300  0.006640 -0.012900
    -2.000 -0.138600  0.006330 -0.014800
    -1.000 -0.016700  0.006000 -0.016900
     0.000  0.106000  0.006020 -0.018700
     1.000  0.228600  0.006200 -0.020600
     2.000  0.350800  0.006440 -0.022300
     3.000  0.472200  0.006780 -0.024000
     4.000  0.592000  0.007190 -0.025500
     5.000  0.710400  0.007780 -0.026900
     6.000  0.826900  0.008410 -0.028000
     7.000  0.941800  0.009200 -0.029000
     8.000  1.054800  0.010000 -0.029800
     9.000  1.165500  0.010900 -0.030300
    10.000  1.272500  0.011980 -0.030300
    11.000  1.374600  0.013210 -0.029800
    12.000  1.469800  0.014690 -0.028600
    13.000  1.548900  0.016670 -0.025400
    14.000  1.602700  0.019840 -0.020800
    15.000  1.639900  0.025780 -0.019100
    16.000  1.659500  0.034120 -0.018800
    17.000  1.649400  0.045720 -0.019200
    18.000  1.623700  0.060000 -0.021300
    19.000  1.583000  0.076990 -0.025100
    20.000  1.535500  0.095780 -0.030500
    21.000  1.465219  0.133627 -0.043132
    22.000  1.433166  0.154781 -0.055763
    23.000  1.400432  0.177248 -0.068395
    24.000  1.368191  0.200863 -0.081026
    25.000  1.337291  0.225473 -0.093658
    26.000  1.308300  0.250946 -0.106289
    27.000  1.281553  0.277166 -0.118921
    28.000  1.257208  0.304033 -0.131552
    29.000  1.235289  0.331466 -0.144184
    30.000  1.215723  0.359393 -0.156815
    31.000  1.198375  0.387754 -0.169447
    32.000  1.183069  0.416497 -0.182078
    33.000  1.169606  0.445578 -0.194710
    34.000  1.157777  0.474956 -0.207341
    35.000  1.147373  0.504594 -0.219973
    36.000  1.138189  0.534458 -0.222857
    37.000  1.130030  0.564515 -0.226048
    38.000  1.122711  0.594736 -0.229517
    39.000  1.116062  0.625088 -0.233236
    40.000  1.109923  0.655544 -0.237179
    41.000  1.104149  0.686072 -0.241322
    42.000  1.098607  0.716643 -0.245642
    43.000  1.093174  0.747228 -0.250118
    44.000  1.087740  0.777796 -0.254730
    45.000  1.082205  0.808317 -0.259460
    46.000  1.076478  0.838761 -0.264289
    47.000  1.070477  0.869097 -0.269203
    48.000  1.064128  0.899295 -0.274184
    49.000  1.057365  0.929322 -0.279220
    50.000  1.050128  0.959148 -0.284298
    51.000  1.042363  0.988742 -0.289403
    52.000  1.034024  1.018073 -0.294526
    53.000  1.025067  1.047108 -0.299653
    54.000  1.015456  1.075818 -0.304776
    55.000  1.005158  1.104170 -0.309885
    56.000  0.994143  1.132135 -0.314970
    57.000  0.982388  1.159681 -0.320022
    58.000  0.969871  1.186778 -0.325034
    59.000  0.956575  1.213397 -0.329998
    60.000  0.942486  1.239506 -0.334906
    61.000  0.927593  1.265078 -0.339753
    62.000  0.911886  1.290083 -0.344531
    63.000  0.895362  1.314494 -0.349235
    64.000  0.878017  1.338282 -0.353860
    65.000  0.859850  1.361421 -0.358401
    66.000  0.840864  1.383884 -0.362853
    67.000  0.821063  1.405647 -0.367212
    68.000  0.800454  1.426683 -0.371474
    69.000  0.779045  1.446969 -0.375636
    70.000  0.756847  1.466481 -0.379694
    71.000  0.733872  1.485198 -0.383647
    72.000  0.710136  1.503097 -0.387491
    73.000  0.685655  1.520159 -0.391225
    74.000  0.660446  1.536362 -0.394847
    75.000  0.634530  1.551690 -0.398355
    76.000  0.607929  1.566123 -0.401749
    77.000  0.580665  1.579646 -0.405027
    78.000  0.552763  1.592243 -0.408189
    79.000  0.524249  1.603900 -0.411236
    80.000  0.495152  1.614602 -0.414165
    81.000  0.465499  1.624338 -0.416979
    82.000  0.435321  1.633097 -0.419677
    83.000  0.404649  1.640868 -0.422259
    84.000  0.373518  1.647643 -0.424727
    85.000  0.341959  1.653415 -0.427082
    86.000  0.310008  1.658176 -0.429323
    87.000  0.277702  1.661922 -0.431454
    88.000  0.245077  1.664649 -0.433474
    89.000  0.212171  1.666354 -0.435385
    90.000  0.179022  1.667035 -0.437188
    91.000  0.145671  1.666692 -0.438885
    92.000  0.112157  1.665326 -0.440478
    93.000  0.078522  1.662939 -0.441967
    94.000  0.044806  1.659535 -0.443353
    95.000  0.011051  1.655118 -0.444639
    96.000 -0.022699  1.649693 -0.445825
    97.000 -0.056402  1.643269 -0.446913
    98.000 -0.090016  1.635853 -0.447903
    99.000 -0.123496  1.627454 -0.448797
   100.000 -0.156799  1.618084 -0.449595
   101.000 -0.189881  1.607754 -0.450297
   102.000 -0.222700  1.596477 -0.450905
   103.000 -0.255211  1.584267 -0.451418
   104.000 -0.287371  1.571140 -0.451836
   105.000 -0.319136  1.557112 -0.452159
   106.000 -0.350465  1.542200 -0.452387
   107.000 -0.397706  1.526423 -0.453899
   108.000 -0.427637  1.509800 -0.453984
   109.000 -0.457019  1.492352 -0.453968
   110.000 -0.485808  1.474100 -0.453851
   111.000 -0.513966  1.455068 -0.453629
   112.000 -0.541450  1.435279 -0.453301
   113.000 -0.568223  1.414757 -0.452866
   114.000 -0.594245  1.393527 -0.452319
   115.000 -0.619480  1.371615 -0.451660
   116.000 -0.643890  1.349050 -0.450884
   117.000 -0.667440  1.325857 -0.449989
   118.000 -0.690097  1.302067 -0.448971
   119.000 -0.711827  1.277708 -0.447827
   120.000 -0.732598  1.252810 -0.446552
   121.000 -0.752381  1.227404 -0.445142
   122.000 -0.771146  1.201520 -0.443593
   123.000 -0.788866  1.175192 -0.441900
   124.000 -0.805515  1.148451 -0.440060
   125.000 -0.821070  1.121329 -0.438066
   126.000 -0.835506  1.093861 -0.435915
   127.000 -0.848804  1.066080 -0.433601
   128.000 -0.860945  1.038019 -0.431119
   129.000 -0.871910  1.009714 -0.428465
   130.000 -0.881684  0.981200 -0.425633
   131.000 -0.890255  0.952510 -0.422619
   132.000 -0.897609  0.923680 -0.419417
   133.000 -0.903737  0.894745 -0.416022
   134.000 -0.908632  0.865742 -0.412431
   135.000 -0.912287  0.836704 -0.408638
   136.000 -0.914700  0.807669 -0.404640
   137.000 -0.915868  0.778670 -0.400431
   138.000 -0.915792  0.749744 -0.396009
   139.000 -0.914475  0.720927 -0.391370
   140.000 -0.911922  0.692253 -0.386511
   141.000 -0.908140  0.663756 -0.381429
   142.000 -0.903140  0.635473 -0.376122
   143.000 -0.896934  0.607438 -0.370588
   144.000 -0.889536  0.579684 -0.364827
   145.000 -0.880965  0.552246 -0.358837
   146.000 -0.871240  0.525157 -0.352620
   147.000 -0.860386  0.498450 -0.346177
   148.000 -0.848430  0.472158 -0.339509
   149.000 -0.835402  0.446312 -0.332620
   150.000 -0.821339  0.420944 -0.325516
   151.000 -0.806280  0.396085 -0.318203
   152.000 -0.790272  0.371765 -0.310689
   153.000 -0.773370  0.348014 -0.302986
   154.000 -0.755637  0.324860 -0.295109
   155.000 -0.737149  0.302332 -0.287077
   156.000 -0.717995  0.280457 -0.278915
   157.000 -0.698289  0.259262 -0.270655
   158.000 -0.678172  0.238771 -0.262342
   159.000 -0.657823  0.219011 -0.254035
   160.000 -0.637483  0.200004 -0.245812
   161.000 -0.617470  0.181775 -0.237788
   162.000 -0.598227  0.164344 -0.230119
   163.000 -0.580376  0.147734 -0.223033
   164.000 -0.564808  0.131963 -0.216861
   165.000 -0.552812  0.117052 -0.212089
   166.000 -0.546247  0.103018 -0.209423
   167.000 -0.547699  0.089877 -0.209861
   168.000 -0.560409  0.077646 -0.214666
   169.000 -0.587271  0.066340 -0.225005
   170.000 -0.627497  0.055971 -0.240677
   171.000 -0.670309  0.046553 -0.257663
   172.000 -0.692074  0.038096 -0.266910
   173.000 -0.670372  0.030611 -0.259601
   174.000 -0.605301  0.024106 -0.235452
   175.000 -0.515560  0.018589 -0.201456
   176.000 -0.418110  0.014067 -0.164104
   177.000 -0.319816  0.010544 -0.126065
   178.000 -0.221519  0.008025 -0.087680
   179.000 -0.123222  0.006513 -0.048965
   180.000 -0.024925  0.006008 -0.009935
   180.000 -0.024925  0.006002 -0.009903
