AeroDyn airfoil file Created with QBlade CE v2.0.9.5_beta windows on 23.04.2026 at 10:42:52 Compatible with AeroDyn v13.0.
Polar "SD7062_Re2.000_M0.00_N9.0 360 M" on Foil "SD7062" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
   -40.000 -0.575114  0.667969  0.192989
   -39.000 -0.587842  0.637848  0.189597
   -38.000 -0.601482  0.607703  0.186565
   -37.000 -0.616244  0.577543  0.183935
   -36.000 -0.632374  0.547370  0.181756
   -35.000 -0.650162  0.517185  0.180084
   -34.000 -0.669942  0.486984  0.178984
   -33.000 -0.692098  0.456760  0.178530
   -32.000 -0.717061  0.426505  0.178806
   -31.000 -0.745308  0.396209  0.179904
   -30.000 -0.777341  0.365866  0.181924
   -29.000 -0.813664  0.335480  0.184966
   -28.000 -0.854723  0.305070  0.189121
   -27.000 -0.900826  0.274688  0.194456
   -26.000 -0.952008  0.244430  0.200992
   -25.000 -1.007852  0.214463  0.181380
   -24.000 -1.067255  0.185047  0.161767
   -23.000 -1.128181  0.156555  0.142154
   -22.000 -1.187464  0.129480  0.122541
   -21.000 -1.240785  0.104417  0.102928
   -20.000 -1.282961  0.081993  0.083315
   -19.000 -1.308630  0.062772  0.063703
   -18.000 -1.313252  0.047120  0.044090
   -17.000 -1.294129  0.035111  0.024477
   -16.000 -1.251022  0.026491  0.004864
   -15.000 -1.186102  0.020742 -0.014749
   -14.000 -1.103260  0.017200 -0.034362
   -13.000 -1.007106  0.015195 -0.053974
   -12.000 -0.902056  0.014153 -0.073587
   -11.000 -0.726800  0.018480 -0.093200
   -10.000 -0.643500  0.015030 -0.090400
    -9.000 -0.542200  0.013310 -0.088900
    -8.000 -0.436400  0.011850 -0.087900
    -7.000 -0.326900  0.010770 -0.087200
    -6.000 -0.217600  0.009370 -0.086600
    -5.000 -0.104700  0.008660 -0.086300
    -4.000  0.009200  0.008020 -0.086000
    -3.000  0.123700  0.007630 -0.085900
    -2.000  0.237500  0.007070 -0.085900
    -1.000  0.351300  0.006560 -0.086000
     0.000  0.465000  0.006210 -0.086200
     1.000  0.578600  0.006190 -0.086200
     2.000  0.691500  0.006330 -0.086100
     3.000  0.802700  0.006540 -0.085700
     4.000  0.908500  0.006630 -0.083900
     5.000  1.022100  0.007280 -0.084400
     6.000  1.130500  0.007960 -0.083900
     7.000  1.235800  0.008780 -0.083000
     8.000  1.339000  0.009630 -0.081900
     9.000  1.437800  0.010640 -0.080200
    10.000  1.530000  0.011860 -0.077600
    11.000  1.614600  0.013190 -0.073800
    12.000  1.676800  0.014820 -0.066400
    13.000  1.729900  0.017050 -0.059000
    14.000  1.771600  0.020420 -0.052000
    15.000  1.808600  0.024820 -0.046600
    16.000  1.829400  0.031310 -0.042100
    17.000  1.837100  0.039980 -0.039500
    18.000  1.829800  0.051610 -0.039200
    19.000  1.811700  0.065950 -0.041400
    20.000  1.778300  0.083790 -0.046500
    21.000  1.757099  0.126899 -0.065014
    22.000  1.733281  0.147799 -0.083527
    23.000  1.708202  0.170229 -0.102041
    24.000  1.682974  0.194034 -0.120554
    25.000  1.658452  0.219060 -0.139068
    26.000  1.635259  0.245167 -0.157581
    27.000  1.613812  0.272222 -0.176095
    28.000  1.594355  0.300111 -0.194609
    29.000  1.576997  0.328729 -0.213122
    30.000  1.561739  0.357986 -0.231636
    31.000  1.548505  0.387804 -0.250149
    32.000  1.537166  0.418113 -0.268663
    33.000  1.527554  0.448852 -0.287177
    34.000  1.519481  0.479968 -0.305690
    35.000  1.512748  0.511410 -0.324204
    36.000  1.507150  0.543134 -0.327023
    37.000  1.502487  0.575099 -0.330160
    38.000  1.498564  0.607267 -0.333576
    39.000  1.495193  0.639599 -0.337230
    40.000  1.492198  0.672060 -0.341088
    41.000  1.489414  0.704616 -0.345113
    42.000  1.486685  0.737232 -0.349274
    43.000  1.483869  0.769875 -0.353542
    44.000  1.480832  0.802510 -0.357889
    45.000  1.477452  0.835104 -0.362288
    46.000  1.473618  0.867625 -0.366717
    47.000  1.469226  0.900038 -0.371155
    48.000  1.464183  0.932310 -0.375580
    49.000  1.458403  0.964407 -0.379977
    50.000  1.451808  0.996296 -0.384327
    51.000  1.444329  1.027943 -0.388617
    52.000  1.435902  1.059314 -0.392833
    53.000  1.426470  1.090376 -0.396963
    54.000  1.415983  1.121096 -0.400997
    55.000  1.404395  1.151440 -0.404925
    56.000  1.391668  1.181375 -0.408739
    57.000  1.377768  1.210868 -0.412433
    58.000  1.362664  1.239887 -0.416001
    59.000  1.346332  1.268398 -0.419437
    60.000  1.328753  1.296371 -0.422737
    61.000  1.309910  1.323773 -0.425900
    62.000  1.289792  1.350575 -0.428922
    63.000  1.268391  1.376745 -0.431802
    64.000  1.245704  1.402253 -0.434541
    65.000  1.221731  1.427071 -0.437138
    66.000  1.196474  1.451170 -0.439595
    67.000  1.169941  1.474522 -0.441914
    68.000  1.142142  1.497101 -0.444096
    69.000  1.113091  1.518880 -0.446146
    70.000  1.082804  1.539833 -0.448066
    71.000  1.051302  1.559938 -0.449861
    72.000  1.018607  1.579170 -0.451536
    73.000  0.984745  1.597507 -0.453095
    74.000  0.949744  1.614927 -0.454545
    75.000  0.913636  1.631411 -0.455890
    76.000  0.876454  1.646939 -0.457137
    77.000  0.838235  1.661493 -0.458293
    78.000  0.799019  1.675055 -0.459364
    79.000  0.758845  1.687611 -0.460357
    80.000  0.717758  1.699146 -0.461279
    81.000  0.675804  1.709646 -0.462136
    82.000  0.633030  1.719099 -0.462936
    83.000  0.589487  1.727495 -0.463685
    84.000  0.545226  1.734823 -0.464391
    85.000  0.500302  1.741076 -0.465060
    86.000  0.454769  1.746247 -0.465699
    87.000  0.408684  1.750330 -0.466314
    88.000  0.362107  1.753320 -0.466912
    89.000  0.315097  1.755215 -0.467497
    90.000  0.267716  1.756013 -0.468076
    91.000  0.220026  1.755714 -0.468653
    92.000  0.172091  1.754319 -0.469233
    93.000  0.123975  1.751830 -0.469820
    94.000  0.075744  1.748251 -0.470419
    95.000  0.027464  1.743588 -0.471031
    96.000 -0.020798  1.737846 -0.471659
    97.000 -0.068976  1.731034 -0.472306
    98.000 -0.117000  1.723161 -0.472972
    99.000 -0.164805  1.714237 -0.473658
   100.000 -0.212321  1.704274 -0.474364
   101.000 -0.259481  1.693285 -0.475090
   102.000 -0.306217  1.681285 -0.475834
   103.000 -0.352462  1.668288 -0.476593
   104.000 -0.398148  1.654312 -0.477366
   105.000 -0.443209  1.639375 -0.478148
   106.000 -0.487581  1.623496 -0.478934
   107.000 -0.553821  1.606695 -0.481597
   108.000 -0.596092  1.588994 -0.482446
   109.000 -0.637498  1.570415 -0.483279
   110.000 -0.677976  1.550982 -0.484090
   111.000 -0.717466  1.530720 -0.484870
   112.000 -0.755909  1.509655 -0.485613
   113.000 -0.793247  1.487813 -0.486308
   114.000 -0.829423  1.465223 -0.486947
   115.000 -0.864384  1.441912 -0.487520
   116.000 -0.898078  1.417910 -0.488016
   117.000 -0.930455  1.393247 -0.488425
   118.000 -0.961466  1.367955 -0.488735
   119.000 -0.991068  1.342065 -0.488935
   120.000 -1.019217  1.315611 -0.489013
   121.000 -1.045872  1.288625 -0.488957
   122.000 -1.070995  1.261140 -0.488755
   123.000 -1.094552  1.233193 -0.488394
   124.000 -1.116510  1.204817 -0.487862
   125.000 -1.136840  1.176048 -0.487146
   126.000 -1.155515  1.146922 -0.486234
   127.000 -1.172512  1.117475 -0.485115
   128.000 -1.187810  1.087745 -0.483775
   129.000 -1.201393  1.057768 -0.482203
   130.000 -1.213246  1.027581 -0.480388
   131.000 -1.223359  0.997222 -0.478319
   132.000 -1.231724  0.966729 -0.475985
   133.000 -1.238336  0.936139 -0.473376
   134.000 -1.243196  0.905490 -0.470482
   135.000 -1.246306  0.874821 -0.467297
   136.000 -1.247672  0.844168 -0.463810
   137.000 -1.247304  0.813570 -0.460015
   138.000 -1.245214  0.783064 -0.455906
   139.000 -1.241420  0.752688 -0.451477
   140.000 -1.235941  0.722478 -0.446725
   141.000 -1.228801  0.692473 -0.441645
   142.000 -1.220027  0.662709 -0.436235
   143.000 -1.209650  0.633221 -0.430496
   144.000 -1.197705  0.604046 -0.424426
   145.000 -1.184231  0.575220 -0.418027
   146.000 -1.169269  0.546776 -0.411304
   147.000 -1.152867  0.518751 -0.404259
   148.000 -1.135076  0.491176 -0.396899
   149.000 -1.115952  0.464087 -0.389234
   150.000 -1.095556  0.437515 -0.381271
   151.000 -1.073955  0.411492 -0.373025
   152.000 -1.051224  0.386050 -0.364510
   153.000 -1.027446  0.361218 -0.355745
   154.000 -1.002713  0.337026 -0.346750
   155.000 -0.977132  0.313504 -0.337554
   156.000 -0.950824  0.290678 -0.328188
   157.000 -0.923934  0.268575 -0.318693
   158.000 -0.896635  0.247223 -0.309120
   159.000 -0.869140  0.226644 -0.299534
   160.000 -0.841718  0.206865 -0.290018
   161.000 -0.814716  0.187907 -0.280684
   162.000 -0.788593  0.169792 -0.271684
   163.000 -0.763967  0.152541 -0.263223
   164.000 -0.741682  0.136174 -0.255586
   165.000 -0.722892  0.120710 -0.249170
   166.000 -0.709143  0.106166 -0.244508
   167.000 -0.702377  0.092557 -0.242278
   168.000 -0.704630  0.079900 -0.243207
   169.000 -0.716935  0.068207 -0.247691
   170.000 -0.736772  0.057493 -0.254918
   171.000 -0.754640  0.047767 -0.261652
   172.000 -0.754331  0.039040 -0.262266
   173.000 -0.722394  0.031322 -0.251974
   174.000 -0.659235  0.024620 -0.230739
   175.000 -0.576661  0.018939 -0.202541
   176.000 -0.486587  0.014286 -0.171486
   177.000 -0.395105  0.010665 -0.139700
   178.000 -0.303580  0.008077 -0.107672
   179.000 -0.212055  0.006524 -0.075428
   180.000 -0.120530  0.006007 -0.042976
   180.000 -0.120530  0.006001 -0.042517
