AeroDyn airfoil file Created with QBlade CE v2.0.9.5_beta windows on 15.04.2026 at 17:15:58 Compatible with AeroDyn v13.0.
Polar "FFA-W3-241_Re2.000_M0.00_N9.0 360 M" on Foil "FFA-W3-241" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
   -40.000 -0.684455  0.638770  0.198803
   -39.000 -0.699901  0.609625  0.196231
   -38.000 -0.716306  0.580533  0.194019
   -37.000 -0.733833  0.551517  0.192200
   -36.000 -0.752663  0.522598  0.190807
   -35.000 -0.772998  0.493799  0.189879
   -34.000 -0.795055  0.465142  0.189458
   -33.000 -0.819072  0.436651  0.189587
   -32.000 -0.845296  0.408351  0.190311
   -31.000 -0.873977  0.380270  0.191678
   -30.000 -0.905358  0.352441  0.193732
   -29.000 -0.939651  0.324905  0.196512
   -28.000 -0.977011  0.297714  0.200048
   -27.000 -1.017492  0.270932  0.204349
   -26.000 -1.060997  0.244644  0.209399
   -25.000 -1.107202  0.218958  0.193113
   -24.000 -1.155476  0.194010  0.176826
   -23.000 -1.204782  0.169970  0.160539
   -22.000 -1.253587  0.147044  0.144253
   -21.000 -1.299804  0.125465  0.127966
   -20.000 -1.340777  0.105491  0.111679
   -19.000 -1.373379  0.087379  0.095393
   -18.000 -1.394227  0.071359  0.079106
   -17.000 -1.400028  0.057599  0.062820
   -16.000 -1.388014  0.046174  0.046533
   -15.000 -1.356366  0.037039  0.030246
   -14.000 -1.304523  0.030030  0.013960
   -13.000 -1.233274  0.024880 -0.002327
   -12.000 -1.144586  0.021256 -0.018613
   -11.000 -1.063000  0.017330 -0.034900
   -10.000 -0.924600  0.011970 -0.052800
    -9.000 -0.773300  0.009350 -0.066300
    -8.000 -0.634600  0.008320 -0.073600
    -7.000 -0.502100  0.007940 -0.078300
    -6.000 -0.370700  0.007680 -0.082500
    -5.000 -0.239900  0.007500 -0.086400
    -4.000 -0.109600  0.007390 -0.090200
    -3.000  0.020200  0.007350 -0.093700
    -2.000  0.149300  0.007360 -0.096900
    -1.000  0.277300  0.007450 -0.099900
     0.000  0.405100  0.007590 -0.102900
     1.000  0.532200  0.007770 -0.105700
     2.000  0.657800  0.008080 -0.108200
     3.000  0.783200  0.008360 -0.110700
     4.000  0.906900  0.008760 -0.112800
     5.000  1.029500  0.009190 -0.114700
     6.000  1.150300  0.009730 -0.116400
     7.000  1.269500  0.010300 -0.117800
     8.000  1.385300  0.011080 -0.118700
     9.000  1.498300  0.011920 -0.119100
    10.000  1.607100  0.012900 -0.118900
    11.000  1.708100  0.014190 -0.117500
    12.000  1.794300  0.016000 -0.114100
    13.000  1.835500  0.018970 -0.104100
    14.000  1.855400  0.024940 -0.096500
    15.000  1.855900  0.034630 -0.092400
    16.000  1.838000  0.047210 -0.090300
    17.000  1.806500  0.062160 -0.089600
    18.000  1.769700  0.078740 -0.090600
    19.000  1.728700  0.096680 -0.093300
    20.000  1.694000  0.114380 -0.097500
    21.000  1.635821  0.143949 -0.110099
    22.000  1.604763  0.164361 -0.122697
    23.000  1.574542  0.185930 -0.135296
    24.000  1.545905  0.208539 -0.147895
    25.000  1.519349  0.232080 -0.160493
    26.000  1.495165  0.256455 -0.173092
    27.000  1.473486  0.281577 -0.185690
    28.000  1.454321  0.307370 -0.198289
    29.000  1.437590  0.333765 -0.210888
    30.000  1.423154  0.360704 -0.223486
    31.000  1.410831  0.388131 -0.236085
    32.000  1.400416  0.415999 -0.248684
    33.000  1.391695  0.444264 -0.261282
    34.000  1.384447  0.472883 -0.273881
    35.000  1.378457  0.501820 -0.286480
    36.000  1.373515  0.531037 -0.289394
    37.000  1.369421  0.560500 -0.292593
    38.000  1.365987  0.590173 -0.296040
    39.000  1.363037  0.620024 -0.299702
    40.000  1.360405  0.650021 -0.303545
    41.000  1.357940  0.680129 -0.307542
    42.000  1.355500  0.710317 -0.311664
    43.000  1.352957  0.740551 -0.315885
    44.000  1.350190  0.770801 -0.320181
    45.000  1.347091  0.801033 -0.324531
    46.000  1.343559  0.831214 -0.328914
    47.000  1.339503  0.861312 -0.333312
    48.000  1.334839  0.891295 -0.337707
    49.000  1.329493  0.921129 -0.342083
    50.000  1.323394  0.950782 -0.346425
    51.000  1.316481  0.980221 -0.350722
    52.000  1.308697  1.009413 -0.354959
    53.000  1.299993  1.038327 -0.359128
    54.000  1.290324  1.066930 -0.363218
    55.000  1.279649  1.095190 -0.367219
    56.000  1.267934  1.123074 -0.371126
    57.000  1.255149  1.150552 -0.374930
    58.000  1.241267  1.177592 -0.378626
    59.000  1.226268  1.204163 -0.382209
    60.000  1.210133  1.230235 -0.385674
    61.000  1.192848  1.255778 -0.389019
    62.000  1.174404  1.280762 -0.392241
    63.000  1.154794  1.305159 -0.395339
    64.000  1.134014  1.328941 -0.398310
    65.000  1.112065  1.352079 -0.401155
    66.000  1.088950  1.374547 -0.403873
    67.000  1.064675  1.396319 -0.406467
    68.000  1.039251  1.417368 -0.408937
    69.000  1.012689  1.437672 -0.411285
    70.000  0.985005  1.457205 -0.413514
    71.000  0.956217  1.475946 -0.415626
    72.000  0.926346  1.493871 -0.417626
    73.000  0.895415  1.510961 -0.419517
    74.000  0.863450  1.527194 -0.421304
    75.000  0.830480  1.542552 -0.422990
    76.000  0.796535  1.557018 -0.424582
    77.000  0.761649  1.570572 -0.426083
    78.000  0.725857  1.583201 -0.427500
    79.000  0.689196  1.594889 -0.428838
    80.000  0.651707  1.605623 -0.430103
    81.000  0.613430  1.615389 -0.431300
    82.000  0.574410  1.624177 -0.432435
    83.000  0.534693  1.631977 -0.433514
    84.000  0.494324  1.638779 -0.434544
    85.000  0.453353  1.644575 -0.435529
    86.000  0.411831  1.649360 -0.436475
    87.000  0.369809  1.653128 -0.437387
    88.000  0.327341  1.655874 -0.438272
    89.000  0.284481  1.657596 -0.439134
    90.000  0.241286  1.658292 -0.439976
    91.000  0.197812  1.657962 -0.440805
    92.000  0.154116  1.656607 -0.441624
    93.000  0.110259  1.654229 -0.442436
    94.000  0.066298  1.650831 -0.443245
    95.000  0.022296  1.646418 -0.444052
    96.000 -0.021689  1.640997 -0.444862
    97.000 -0.065594  1.634573 -0.445675
    98.000 -0.109358  1.627156 -0.446492
    99.000 -0.152919  1.618755 -0.447313
   100.000 -0.196215  1.609381 -0.448140
   101.000 -0.239185  1.599046 -0.448971
   102.000 -0.281767  1.587763 -0.449805
   103.000 -0.323900  1.575547 -0.450641
   104.000 -0.365522  1.562412 -0.451474
   105.000 -0.406574  1.548376 -0.452304
   106.000 -0.446994  1.533457 -0.453125
   107.000 -0.507924  1.517672 -0.455699
   108.000 -0.546412  1.501042 -0.456554
   109.000 -0.584111  1.483589 -0.457382
   110.000 -0.620964  1.465333 -0.458178
   111.000 -0.656916  1.446298 -0.458934
   112.000 -0.691912  1.426507 -0.459644
   113.000 -0.725901  1.405986 -0.460299
   114.000 -0.758832  1.384759 -0.460891
   115.000 -0.790654  1.362854 -0.461411
   116.000 -0.821320  1.340298 -0.461850
   117.000 -0.850786  1.317119 -0.462199
   118.000 -0.879007  1.293345 -0.462448
   119.000 -0.905942  1.269007 -0.462585
   120.000 -0.931551  1.244134 -0.462601
   121.000 -0.955798  1.218758 -0.462485
   122.000 -0.978648  1.192910 -0.462225
   123.000 -1.000069  1.166622 -0.461810
   124.000 -1.020032  1.139927 -0.461230
   125.000 -1.038509  1.112858 -0.460473
   126.000 -1.055476  1.085448 -0.459528
   127.000 -1.070911  1.057731 -0.458384
   128.000 -1.084796  1.029742 -0.457030
   129.000 -1.097115  1.001515 -0.455455
   130.000 -1.107854  0.973085 -0.453649
   131.000 -1.117003  0.944486 -0.451603
   132.000 -1.124556  0.915755 -0.449306
   133.000 -1.130508  0.886927 -0.446750
   134.000 -1.134858  0.858036 -0.443925
   135.000 -1.137608  0.829119 -0.440825
   136.000 -1.138763  0.800211 -0.437441
   137.000 -1.138331  0.771348 -0.433767
   138.000 -1.136324  0.742565 -0.429798
   139.000 -1.132756  0.713896 -0.425529
   140.000 -1.127645  0.685378 -0.420955
   141.000 -1.121012  0.657046 -0.416073
   142.000 -1.112881  0.628933 -0.410882
   143.000 -1.103280  0.601073 -0.405380
   144.000 -1.092239  0.573502 -0.399567
   145.000 -1.079794  0.546253 -0.393446
   146.000 -1.065982  0.519358 -0.387018
   147.000 -1.050845  0.492850 -0.380288
   148.000 -1.034429  0.466762 -0.373262
   149.000 -1.016786  0.441124 -0.365947
   150.000 -0.997970  0.415969 -0.358352
   151.000 -0.978043  0.391326 -0.350489
   152.000 -0.957073  0.367226 -0.342372
   153.000 -0.935136  0.343696 -0.334019
   154.000 -0.912317  0.320766 -0.325449
   155.000 -0.888715  0.298463 -0.316688
   156.000 -0.864443  0.276813 -0.307768
   157.000 -0.839638  0.255843 -0.298728
   158.000 -0.814463  0.235578 -0.289617
   159.000 -0.789123  0.216041 -0.280499
   160.000 -0.763879  0.197256 -0.271459
   161.000 -0.739073  0.179245 -0.262610
   162.000 -0.715166  0.162029 -0.254108
   163.000 -0.692791  0.145629 -0.246171
   164.000 -0.672842  0.130064 -0.239110
   165.000 -0.656593  0.115353 -0.233374
   166.000 -0.645863  0.101511 -0.229609
   167.000 -0.643189  0.088555 -0.228726
   168.000 -0.651825  0.076501 -0.231903
   169.000 -0.675039  0.065362 -0.240351
   170.000 -0.713437  0.055151 -0.254365
   171.000 -0.759132  0.045878 -0.271231
   172.000 -0.790503  0.037556 -0.283270
   173.000 -0.780854  0.030192 -0.280813
   174.000 -0.721762  0.023795 -0.260574
   175.000 -0.628996  0.018372 -0.227980
   176.000 -0.522992  0.013928 -0.190288
   177.000 -0.414618  0.010467 -0.151412
   178.000 -0.306184  0.007994 -0.112205
   179.000 -0.197750  0.006509 -0.072704
   180.000 -0.089316  0.006014 -0.032926
   180.000 -0.089316  0.006008 -0.032619
